feature,target,spearman_rho,p_value,n,abs_rho
park_WATER_FRAC_core_minus_outer,att_7-14d,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
park_WATER_FRAC_core_minus_outer,att_diurnal,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
surface_water_core_advantage,att_6-18h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
surface_water_outer_advantage,att_18-30h (diurnal),-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
surface_water_outer_advantage,att_diurnal,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
wet_outer_advantage,att_6-18h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
out_MNDWI_core_minus_outer,att_2-7d,0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_MNDWI_core_minus_outer,att_6-18h,0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_MNDWI_core_minus_outer,att_7-14d,0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_MNDWI_core_minus_outer,att_long,0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_MNDWI_core_minus_outer,att_short,0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_WATER_FRAC_core_minus_outer,att_2-6h,0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_WATER_FRAC_core_minus_outer,coh_2-6h,-0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_WATER_FRAC_core_minus_outer,coh_6-18h,-0.21957751641341997,0.6013342104769552,8,0.21957751641341997
out_WATER_FRAC_core_minus_outer,coh_short,-0.21957751641341997,0.6013342104769552,8,0.21957751641341997
dMNDWI_ring_250_500,att_short,0.2142857142857143,0.6103444156452669,8,0.2142857142857143
