feature,target,spearman_rho,p_value,n,abs_rho
park_NDBI_core_minus_outer,coh_7-14d,0.1666666666666667,0.693238811728395,8,0.1666666666666667
park_NDBI_core_minus_outer,coh_long,0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDBI_inner_minus_outer,coh_2-6h,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDBI_mid_minus_outer,att_long,0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDBI_mid_minus_outer,coh_2-7d,0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_inner_minus_outer,att_18-30h (diurnal),-0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_inner_minus_outer,att_diurnal,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_0_250,coh_18-30h (diurnal),0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_0_250,coh_6-18h,0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_0_250,coh_diurnal,0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_0_250,coh_short,0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_250_500,att_2-7d,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_250_500,att_6-18h,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_250_500,coh_18-30h (diurnal),0.14285714285714288,0.735764859879812,8,0.14285714285714288
dNDVI_ring_250_500,coh_diurnal,0.14285714285714288,0.735764859879812,8,0.14285714285714288
distance_km,coh_18-30h (diurnal),-0.14285714285714288,0.735764859879812,8,0.14285714285714288
distance_km,coh_7-14d,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
distance_km,coh_diurnal,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
distance_km,coh_long,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_contrast_persistence,att_long,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_contrast_persistence,coh_2-7d,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_core_advantage,coh_18-30h (diurnal),0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_core_advantage,coh_6-18h,0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_core_advantage,coh_diurnal,0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_core_advantage,coh_short,0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_mid_advantage,att_2-7d,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
